source_id,station_network_code,station_code,station_location_code,station_channels,station_latitude_deg,station_longitude_deg,station_elevation_m,station_vs_30_mps,station_vs_30_detail,source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,source_origin_uncertainty_s,source_latitude_uncertainty_deg,source_longitude_uncertainty_deg,source_depth_uncertainty_km,source_stderror_s,source_gap_deg,source_horizontal_uncertainty_km,source_magnitude,source_magnitude_type,source_mt_eval_mode,source_mt_status,source_mt_scalar_moment_Nm,source_mechanism_strike_dip_rake,source_mechanism_moment_tensor,path_travel_time_P_s,path_travel_time_S_s,path_residual_P_s,path_residual_S_s,path_ep_distance_km,path_hyp_distance_km,path_azimuth_deg,path_backazimuth_deg,path_weight_phase_location_P,path_weight_phase_location_S,trace_start_time,trace_dt_s,trace_npts,trace_eval_P,trace_P_uncertainty_s,trace_P_arrival_time,trace_polarity,trace_eval_S,trace_S_uncertainty_s,trace_S_arrival_time,trace_P_arrival_sample,trace_S_arrival_sample,trace_E_median_counts,trace_N_median_counts,trace_Z_median_counts,trace_E_mean_counts,trace_N_mean_counts,trace_Z_mean_counts,trace_E_min_counts,trace_N_min_counts,trace_Z_min_counts,trace_E_max_counts,trace_N_max_counts,trace_Z_max_counts,trace_E_rms_counts,trace_N_rms_counts,trace_Z_rms_counts,trace_E_lower_quartile_counts,trace_N_lower_quartile_counts,trace_Z_lower_quartile_counts,trace_E_upper_quartile_counts,trace_N_upper_quartile_counts,trace_Z_upper_quartile_counts,trace_E_spikes,trace_N_spikes,trace_Z_spikes,trace_E_snr_db,trace_N_snr_db,trace_Z_snr_db,trace_E_pga_cmps2,trace_E_pgv_cmps,trace_E_pga_perc,trace_E_pga_time,trace_E_pgv_time,trace_E_sa03_cmps2,trace_E_sa10_cmps2,trace_E_sa30_cmps2,trace_N_pga_cmps2,trace_N_pgv_cmps,trace_N_pga_perc,trace_N_pga_time,trace_N_pgv_time,trace_N_sa03_cmps2,trace_N_sa10_cmps2,trace_N_sa30_cmps2,trace_Z_pga_cmps2,trace_Z_pgv_cmps,trace_Z_pga_perc,trace_Z_pga_time,trace_Z_pgv_time,trace_Z_sa03_cmps2,trace_Z_sa10_cmps2,trace_Z_sa30_cmps2,trace_pga_cmps2,trace_pgv_cmps,trace_pga_perc,trace_sa03_cmps2,trace_sa10_cmps2,trace_sa30_cmps2,trace_name,trace_GPD_P_number,trace_GPD_S_number,trace_EQT_number_detections,trace_EQT_P_number,trace_EQT_S_number,trace_deconvolved_units,source_type
10000541,IV,T1215,,HN,42.80188,12.868511,695.0,819.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,5.59,9.58,-0.1,-0.26,26.989,28.888,280.2,100.0,97.0,70.0,2016-11-16T01:35:34.81Z,0.01,12000,manual,0.1,2016-11-16T01:36:01.80Z,positive,manual,0.3,2016-11-16T01:36:05.79Z,2699,3098.0,0.0,0.0,0.0,-0.00183,0.00983,-0.00817,-347.0,-340.0,-175.0,332.0,312.0,178.0,15.611,20.747,10.555,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.354,35.708,32.243,0.10954815,0.00125038,0.0111708,2016-11-16T01:36:06.418000Z,2016-11-16T01:36:06.438000Z,0.01193776841544,0.0009155566893199,0.00038376559578,0.10436847,0.00101595,0.01064262,2016-11-16T01:36:07.028000Z,2016-11-16T01:36:06.358000Z,0.0099064718903499,0.0010964217159349,0.0006196763295099,0.05435709,0.00063076,0.00554288,2016-11-16T01:36:06.358000Z,2016-11-16T01:36:06.258000Z,0.007076907190605,0.0019005140600249,0.000466230696295,0.10954815,0.00125038,0.0111708,0.011937769396105,0.0010964217159349,0.0006196763295099,10000541.IV.T1215..HN,,,,,,mps2,earthquake
10000541,IV,T1216,,EH,42.890667,13.019,620.0,547.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,4.51,7.46,-0.08,-0.48,20.401,22.854,315.8,135.7,99.0,68.0,2016-11-16T01:35:26.05Z,0.01,12000,manual,0.1,2016-11-16T01:36:00.72Z,positive,manual,0.3,2016-11-16T01:36:03.67Z,3467,3761.0,0.0,0.0,0.0,-0.00108,-0.005,0.00025,-4612.0,-3671.0,-2102.0,3989.0,4271.0,2409.0,277.954,292.601,144.049,-14.0,-15.0,-8.0,14.0,15.0,8.0,0.0,0.0,0.0,37.396,36.71,37.477,0.10597891,0.00170612,0.01080684,2016-11-16T01:36:05.178000Z,2016-11-16T01:36:05.198000Z,0.0493794522036199,0.002717382507735,0.0004134542479899,0.10487474,0.00183122,0.01069425,2016-11-16T01:36:04.738000Z,2016-11-16T01:36:04.748000Z,0.062727294305935,0.00298314566473,0.0005325972001699,0.07590872,0.00114112,0.00774053,2016-11-16T01:36:04.848000Z,2016-11-16T01:36:04.858000Z,0.02351308500821,0.002376151295,0.00053102617484,0.10597891,0.00183122,0.01080684,0.0627272952866,0.00298314566473,0.0005325972001699,10000541.IV.T1216..EH,1.0,6.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1216,,HN,42.890667,13.019,620.0,547.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,4.51,7.46,-0.08,-0.48,20.401,22.854,315.8,135.7,99.0,68.0,2016-11-16T01:35:40.95Z,0.01,12000,manual,0.1,2016-11-16T01:36:00.72Z,positive,manual,0.3,2016-11-16T01:36:03.67Z,1977,2272.0,0.0,0.0,0.0,0.01133,0.00033,-0.008,-403.0,-318.0,-225.0,403.0,543.0,308.0,25.976,25.747,16.447,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.735,36.905,34.567,0.12728126,0.00176021,0.01297908,2016-11-16T01:36:05.172000Z,2016-11-16T01:36:05.192000Z,0.0563401731470199,0.0030594002137999,0.0014649762169,0.16498806,0.00196002,0.0168241,2016-11-16T01:36:04.732000Z,2016-11-16T01:36:04.742000Z,0.056715872773175,0.0025889438320199,0.00069693507954,0.09724311,0.00114331,0.00991604,2016-11-16T01:36:04.842000Z,2016-11-16T01:36:04.862000Z,0.027260250103135,0.0030024373066099,0.000598957820055,0.16498806,0.00196002,0.0168241,0.056715870811845,0.0030594002137999,0.0014649762169,10000541.IV.T1216..HN,,,,,,mps2,earthquake
10000541,IV,T1218,,EH,42.669983,13.115224,1184.0,604.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,3.42,5.61,0.37,0.35,11.791,15.656,212.8,32.8,94.0,71.0,2016-11-16T01:35:22.64Z,0.01,12000,manual,0.1,2016-11-16T01:35:59.63Z,positive,manual,0.3,2016-11-16T01:36:01.82Z,3699,3918.0,0.0,0.0,0.0,-0.00633,0.00025,-0.00225,-10292.0,-8113.0,-2080.0,8692.0,8697.0,2416.0,449.134,482.073,160.733,-15.0,-17.0,-7.0,16.0,18.0,7.0,0.0,0.0,0.0,45.446,44.409,43.009,0.2178683,0.0037052,0.02221638,2016-11-16T01:36:02.280000Z,2016-11-16T01:36:02.040000Z,0.075783424855355,0.004073693197315,0.00075082262129,0.2328964,0.00371202,0.02374882,2016-11-16T01:36:02.280000Z,2016-11-16T01:36:02.080000Z,0.15822234455685,0.006292465411785,0.0008609689527599,0.06343723,0.00102184,0.0064688,2016-11-16T01:36:02.590000Z,2016-11-16T01:36:03.140000Z,0.03265870011299,0.0012898696551649,0.0003745444027849,0.2328964,0.00371202,0.02374882,0.1582223543635,0.006292465411785,0.0008609689527599,10000541.IV.T1218..EH,4.0,5.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1218,,HN,42.669983,13.115224,1184.0,604.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,3.42,5.61,0.37,0.35,11.791,15.656,212.8,32.8,94.0,71.0,2016-11-16T01:35:23.45Z,0.01,12000,manual,0.1,2016-11-16T01:35:59.63Z,positive,manual,0.3,2016-11-16T01:36:01.82Z,3618,3836.0,0.0,0.0,0.0,-0.01308,0.00408,0.002,-1002.0,-708.0,-304.0,694.0,802.0,242.0,48.139,39.268,16.88,-1.0,-1.0,-1.0,2.0,1.0,1.0,0.0,1.0,1.0,42.745,41.789,36.316,0.29113915,0.00367883,0.02968793,2016-11-16T01:36:02.278000Z,2016-11-16T01:36:02.258000Z,0.079496128401515,0.004519717291285,0.00056883081059,0.24739921,0.00381309,0.0252277,2016-11-16T01:36:02.278000Z,2016-11-16T01:36:02.078000Z,0.157096634300025,0.0068719383989549,0.00071973750212,0.08674798,0.00126131,0.00884583,2016-11-16T01:36:02.128000Z,2016-11-16T01:36:02.568000Z,0.033957178045525,0.0016551173537499,0.00041323654036,0.29113916,0.00381309,0.02968793,0.1570966293967,0.0068719383989549,0.00071973750212,10000541.IV.T1218..HN,,,,,,mps2,earthquake
10000541,IV,T1219,,EH,43.05583,13.00473,717.0,575.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,7.06,12.27,-0.16,-0.21,36.37,37.8,335.0,154.9,94.0,70.0,2016-11-16T01:35:29.70Z,0.01,12000,manual,0.1,2016-11-16T01:36:03.27Z,negative,manual,0.3,2016-11-16T01:36:08.48Z,3357,3878.0,0.0,0.0,0.0,0.0015,-0.001,-0.00067,-3944.0,-6570.0,-3632.0,3491.0,4597.0,3569.0,179.056,236.737,140.015,-8.0,-9.0,-6.0,8.0,10.0,6.0,0.0,0.0,0.0,42.079,42.385,40.404,0.08586596,0.00149146,0.00875589,2016-11-16T01:36:08.746000Z,2016-11-16T01:36:09.026000Z,0.060558143740465,0.00211510415599,0.0004964665595749,0.10843733,0.00266059,0.01105753,2016-11-16T01:36:08.966000Z,2016-11-16T01:36:08.826000Z,0.06909773239187,0.0029573306392699,0.000453629151045,0.06168544,0.0017088,0.00629016,2016-11-16T01:36:08.726000Z,2016-11-16T01:36:08.696000Z,0.0550887181012349,0.0029532589181899,0.00063538462148,0.10843733,0.00266059,0.01105753,0.0690977343532,0.0029573306392699,0.0004964665595749,10000541.IV.T1219..EH,2.0,4.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1219,,HN,43.05583,13.00473,717.0,575.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,7.06,12.27,-0.16,-0.21,36.37,37.8,335.0,154.9,94.0,70.0,2016-11-16T01:35:35.56Z,0.01,12000,manual,0.1,2016-11-16T01:36:03.27Z,negative,manual,0.3,2016-11-16T01:36:08.48Z,2771,3292.0,0.0,0.0,0.0,0.00658,-0.01742,0.00608,-337.0,-381.0,-167.0,233.0,353.0,205.0,12.653,15.969,8.761,-1.0,-1.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,35.854,37.323,34.204,0.10516848,0.00160173,0.0107242,2016-11-16T01:36:08.750000Z,2016-11-16T01:36:08.730000Z,0.056970288655455,0.0017975520803449,0.000404230113,0.11572313,0.00264312,0.01180047,2016-11-16T01:36:08.970000Z,2016-11-16T01:36:08.830000Z,0.072399834444525,0.00304465885752,0.00063599851777,0.06555781,0.00166218,0.00668504,2016-11-16T01:36:08.720000Z,2016-11-16T01:36:08.810000Z,0.0554002390871299,0.0020880015173849,0.000629174070035,0.11572313,0.00264312,0.01180048,0.0723998354251899,0.00304465885752,0.00063599851777,10000541.IV.T1219..HN,,,,,,mps2,earthquake
10000541,IV,T1243,,HH,42.69657,13.44839,1120.0,610.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,4.82,7.85,-0.05,-0.57,22.028,24.317,108.3,288.5,99.0,66.0,2016-11-16T01:35:45.69Z,0.01,12000,manual,0.1,2016-11-16T01:36:01.03Z,undecidable,manual,0.3,2016-11-16T01:36:04.06Z,1534,1837.0,12.0,-29.0,1.0,-0.01,0.02067,-0.04958,-7090.0,-8288.0,-5503.0,12594.0,7315.0,3561.0,565.134,516.233,252.032,-225.0,-262.0,-35.0,258.0,234.0,33.0,0.0,0.0,0.0,22.585,20.245,29.559,0.30612654,0.00540348,0.03121622,2016-11-16T01:36:04.750000Z,2016-11-16T01:36:04.770000Z,0.11520868895172,0.0035040023435199,0.0003626969889199,0.25708282,0.00353868,0.02621515,2016-11-16T01:36:04.890200Z,2016-11-16T01:36:04.910200Z,0.064633644303375,0.003053075905215,0.00041374844749,0.1280592,0.0023503,0.0130584,2016-11-16T01:36:04.670200Z,2016-11-16T01:36:04.660200Z,0.03319110118016,0.00189749459249,0.000288714640655,0.30612653,0.00540348,0.03121622,0.1152086909130499,0.0035040023435199,0.00041374844749,10000541.IV.T1243..HH,1.0,5.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1243,,HN,42.69657,13.44839,1120.0,610.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,4.82,7.85,-0.05,-0.57,22.028,24.317,108.3,288.5,99.0,66.0,2016-11-16T01:35:44.72Z,0.01,12000,manual,0.1,2016-11-16T01:36:01.03Z,undecidable,manual,0.3,2016-11-16T01:36:04.06Z,1630,1934.0,0.0,0.0,0.0,-0.00517,0.00192,-0.00067,-818.0,-1016.0,-503.0,1152.0,804.0,538.0,54.179,49.03,33.096,-2.0,-2.0,-2.0,2.0,2.0,2.0,0.0,0.0,0.0,36.799,35.238,35.067,0.33176088,0.00545787,0.03383019,2016-11-16T01:36:04.760000Z,2016-11-16T01:36:04.780000Z,0.1162719377127,0.00348704468434,0.000643391751205,0.32657363,0.00287184,0.03330124,2016-11-16T01:36:04.560000Z,2016-11-16T01:36:05.000000Z,0.0662713205301,0.0036838729758249,0.000699689767525,0.14454942,0.00211359,0.01473994,2016-11-16T01:36:04.690000Z,2016-11-16T01:36:04.670000Z,0.03359951677138,0.002509695312705,0.000819521146535,0.33176088,0.00545787,0.0338302,0.1162719377127,0.0036838729758249,0.000699689767525,10000541.IV.T1243..HN,,,,,,mps2,earthquake
10000541,IV,T1245,,HH,42.85654,13.18798,1541.0,616.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,3.2,5.2,0.16,-0.05,10.822,14.94,357.7,177.7,99.0,76.0,2016-11-16T01:35:39.02Z,0.01,12000,manual,0.1,2016-11-16T01:35:59.41Z,positive,manual,0.3,2016-11-16T01:36:01.41Z,2039,2239.0,0.0,-29.0,0.0,-0.00767,0.06917,-0.01025,-8946.0,-14034.0,-3996.0,10759.0,12705.0,3527.0,638.556,757.072,253.877,-37.0,-87.0,-25.0,40.0,87.0,26.0,0.0,0.0,0.0,36.565,35.084,32.851,0.27584971,0.0047315,0.02812884,2016-11-16T01:36:01.860200Z,2016-11-16T01:36:01.580200Z,0.1073055371753399,0.0052636723155799,0.000510278245435,0.27978993,0.0058986,0.02853063,2016-11-16T01:36:01.940000Z,2016-11-16T01:36:01.960000Z,0.20436379195288,0.0079866887437399,0.0006460709279849,0.13268402,0.0017961,0.01353,2016-11-16T01:36:01.670200Z,2016-11-16T01:36:01.690200Z,0.040585069133245,0.0029138371658549,0.00023799170486,0.27978992,0.0058986,0.02853063,0.20436378999155,0.0079866887437399,0.0006460709279849,10000541.IV.T1245..HH,2.0,9.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1245,,HN,42.85654,13.18798,1541.0,616.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,3.2,5.2,0.16,-0.05,10.822,14.94,357.7,177.7,99.0,76.0,2016-11-16T01:35:39.84Z,0.01,12000,manual,0.1,2016-11-16T01:35:59.41Z,positive,manual,0.3,2016-11-16T01:36:01.41Z,1957,2157.0,0.0,0.0,0.0,0.00075,0.00025,-0.0015,-1113.0,-920.0,-548.0,1267.0,897.0,457.0,66.319,58.046,28.403,-3.0,-3.0,-2.0,3.0,3.0,2.0,0.0,0.0,0.0,36.968,37.061,34.407,0.41950278,0.00489007,0.04277738,2016-11-16T01:36:01.875200Z,2016-11-16T01:36:01.595200Z,0.08948764650266,0.0051230302446049,0.00075620058815,0.29054643,0.00572065,0.02962749,2016-11-16T01:36:02.075200Z,2016-11-16T01:36:01.975200Z,0.2152046944111399,0.0090216080541999,0.0014113142281,0.12901344,0.00161816,0.01315571,2016-11-16T01:36:01.675200Z,2016-11-16T01:36:01.705200Z,0.038612932204945,0.002454836912605,0.0007671242155849,0.41950276,0.00572065,0.04277738,0.2152046983338,0.0090216080541999,0.0014113142281,10000541.IV.T1245..HN,,,,,,mps2,earthquake
10000541,IV,T1247,,HH,42.44157,13.29834,836.0,280.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,7.17,12.52,0.05,0.22,36.324,37.756,166.2,346.3,96.0,47.0,2016-11-16T01:35:46.95Z,0.01,12000,manual,0.1,2016-11-16T01:36:03.38Z,undecidable,manual,0.6,2016-11-16T01:36:08.73Z,1643,2178.0,74.0,-42.0,43.0,-0.048,0.02725,-0.03042,-12888.0,-13368.0,-7235.0,17926.0,13063.0,7482.0,1262.163,1217.614,884.887,-405.0,-426.0,-397.0,483.0,398.0,423.0,0.0,0.0,0.0,17.501,23.087,12.595,0.04384589,0.00073539,0.00447104,2016-11-16T01:36:11.120000Z,2016-11-16T01:36:11.140000Z,0.0101163714656199,0.0013965434518699,0.0002280526650849,0.03001477,0.00054934,0.00306065,2016-11-16T01:36:10.900000Z,2016-11-16T01:36:11.550000Z,0.0147039478329099,0.00080395701232,0.00017668052906,0.02089206,0.00032425,0.0021304,2016-11-16T01:36:13.260000Z,2016-11-16T01:36:13.280000Z,0.0068821677155699,0.00053695723676,0.0001818319623049,0.04384589,0.00073539,0.00447104,0.0147039488135749,0.0013965434518699,0.0002280526650849,10000541.IV.T1247..HH,0.0,2.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1256,,HH,43.00631,13.22604,1536.0,681.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,5.85,9.91,-0.04,-0.28,27.582,29.443,5.6,185.6,98.0,70.0,2016-11-16T01:35:41.44Z,0.01,12000,manual,0.1,2016-11-16T01:36:02.06Z,undecidable,manual,0.3,2016-11-16T01:36:06.12Z,2062,2468.0,32.5,1.0,1.0,-0.02758,-0.00867,-0.01208,-1375.0,-1602.0,-565.0,919.0,1321.0,583.0,236.198,107.556,64.99,-216.0,-50.0,-36.0,190.0,60.0,39.0,0.0,0.0,0.0,10.995,16.534,12.107,0.03837223,0.00063849,0.00391288,2016-11-16T01:36:07.280200Z,2016-11-16T01:36:07.260200Z,0.01253097267394,0.001155128245495,0.0001857252023549,0.04325185,0.00066121,0.00441046,2016-11-16T01:36:07.250200Z,2016-11-16T01:36:07.230200Z,0.0084043529865749,0.00065739662807,0.00012615862959,0.01858991,0.00024869,0.00189564,2016-11-16T01:36:07.280200Z,2016-11-16T01:36:06.790200Z,0.0067481588626549,0.000583759473885,0.00018602234385,0.04325186,0.00066121,0.00441046,0.0125309736546049,0.001155128245495,0.0001857252023549,10000541.IV.T1256..HH,3.0,7.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,T1256,,HN,43.00631,13.22604,1536.0,681.0,Vs30 extracted from ShakeMap,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,5.85,9.91,-0.04,-0.28,27.582,29.443,5.6,185.6,98.0,70.0,2016-11-16T01:35:41.72Z,0.01,12000,manual,0.1,2016-11-16T01:36:02.06Z,undecidable,manual,0.3,2016-11-16T01:36:06.12Z,2034,2440.0,0.0,0.0,0.0,-0.01333,-0.00283,-0.00575,-101.0,-126.0,-64.0,137.0,146.0,61.0,7.785,9.546,4.962,-1.0,-2.0,-1.0,1.0,2.0,1.0,0.0,0.0,0.0,24.308,24.814,19.203,0.04170734,0.00047737,0.00425297,2016-11-16T01:36:07.290000Z,2016-11-16T01:36:07.270000Z,0.013219655457505,0.0015426527302199,0.0006550969686449,0.04426422,0.00076951,0.00451369,2016-11-16T01:36:07.260000Z,2016-11-16T01:36:03.230000Z,0.00898607463859,0.0023637135208049,0.0007193217001599,0.01963039,0.00044675,0.00200174,2016-11-16T01:36:07.290000Z,2016-11-16T01:36:06.860000Z,0.0072347717003099,0.0010757306650999,0.0005617406026399,0.04426422,0.00076951,0.00451369,0.013219655457505,0.0023637135208049,0.0007193217001599,10000541.IV.T1256..HN,,,,,,mps2,earthquake
10000541,IV,TERO,,HH,42.62279,13.60393,673.0,912.0,Vs30 measured on field,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,7.04,12.31,-0.21,-0.23,36.912,38.323,114.1,294.4,93.0,70.0,2016-11-16T01:35:45.86Z,0.01,12000,manual,0.1,2016-11-16T01:36:03.25Z,positive,manual,0.3,2016-11-16T01:36:08.52Z,1739,2266.0,0.0,-15.0,-4.0,0.0005,0.02475,0.00758,-25214.0,-24395.0,-7205.0,27379.0,27914.0,7785.0,1240.684,1375.703,564.545,-190.0,-170.0,-145.0,169.0,145.0,149.0,0.0,0.0,0.0,29.403,34.045,27.588,0.16029661,0.00182164,0.01634571,2016-11-16T01:36:08.920000Z,2016-11-16T01:36:08.910000Z,0.011643042298335,0.001000022346435,0.000136091785375,0.15083017,0.00160826,0.0153804,2016-11-16T01:36:09.000000Z,2016-11-16T01:36:09.010000Z,0.0104539467592349,0.00104348051591,0.000116596165175,0.03643764,0.00040126,0.00371561,2016-11-16T01:36:09.150000Z,2016-11-16T01:36:09.140000Z,0.008610847692965,0.00064916296473,0.00018435325202,0.1602966,0.00182164,0.01634571,0.011643042298335,0.00104348051591,0.000136091785375,10000541.IV.TERO..HH,1.0,3.0,1.0,1.0,1.0,mps,earthquake
10000541,IV,TERO,,HN,42.62279,13.60393,673.0,912.0,Vs30 measured on field,2016-11-16 01:35:56.210000+00:00,42.7592,13.1932,10.3,0.03,0.0018,0.0024,0.2,0.19,44.0,0.24,2.1,ML,,,,,,7.04,12.31,-0.21,-0.23,36.912,38.323,114.1,294.4,93.0,70.0,2016-11-16T01:35:46.63Z,0.01,12000,manual,0.1,2016-11-16T01:36:03.25Z,positive,manual,0.3,2016-11-16T01:36:08.52Z,1662,2189.0,0.0,0.0,0.0,0.00367,0.00342,-0.01442,-545.0,-453.0,-165.0,408.0,532.0,198.0,20.782,25.478,15.058,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.044,37.421,30.992,0.14050589,0.00123969,0.01432761,2016-11-16T01:36:08.920000Z,2016-11-16T01:36:08.910000Z,0.0094334138043249,0.001933489901315,0.001018123461005,0.14039713,0.00104085,0.01431652,2016-11-16T01:36:09.000000Z,2016-11-16T01:36:09.010000Z,0.009759057346885,0.0010690337038149,0.00032213276186,0.04038409,0.0007982,0.00411803,2016-11-16T01:36:09.150000Z,2016-11-16T01:36:09.170000Z,0.008013863951555,0.0009336744751949,0.00078197834834,0.1405059,0.00123969,0.01432761,0.0097590563662199,0.001933489901315,0.001018123461005,10000541.IV.TERO..HN,,,,,,mps2,earthquake
10000641,IV,AOI,,HH,43.55017,13.602,530.0,577.0,Vs30 extracted from ShakeMap,2016-11-16 01:39:14.750000+00:00,42.8823,13.1667,7.6,0.03,0.0018,0.0037,0.2,0.22,56.0,0.25,3.0,ML,,,,,,14.7,25.65,0.18,0.51,82.197,82.548,25.3,205.6,96.0,67.0,2016-11-16T01:39:12.91Z,0.01,12000,manual,0.1,2016-11-16T01:39:29.45Z,negative,manual,0.3,2016-11-16T01:39:40.40Z,1653,2749.0,5.0,35.0,21.0,-0.00425,-0.02808,-0.02342,-9002.0,-8779.0,-3376.0,8312.0,7148.0,4893.0,1018.338,952.708,593.22,-361.0,-388.0,-260.0,348.0,394.25,242.0,0.0,0.0,0.0,21.585,20.911,16.429,0.02528047,0.00077695,0.00257789,2016-11-16T01:39:46.920200Z,2016-11-16T01:39:46.840200Z,0.0613260740626799,0.00388009325501,0.0012821606476,0.02422837,0.00073859,0.00247061,2016-11-16T01:39:44.030200Z,2016-11-16T01:39:45.730200Z,0.047161571413635,0.004236220769095,0.001052546763835,0.01076341,0.00039583,0.00109756,2016-11-16T01:39:45.230200Z,2016-11-16T01:39:45.030200Z,0.0248309997210449,0.0014632767244549,0.0007169582975099,0.02528047,0.00077695,0.00257789,0.0613260721013499,0.004236220769095,0.0012821606476,10000641.IV.AOI..HH,1.0,1.0,1.0,1.0,1.0,mps,earthquake
10000641,IV,ARRO,,EH,42.57917,12.76567,253.0,549.0,Vs30 extracted from ShakeMap,2016-11-16 01:39:14.750000+00:00,42.8823,13.1667,7.6,0.03,0.0018,0.0037,0.2,0.22,56.0,0.25,3.0,ML,,,,,,8.88,15.85,-0.22,0.09,47.038,47.648,224.4,44.1,96.0,49.0,2016-11-16T01:39:07.20Z,0.01,12000,manual,0.1,2016-11-16T01:39:23.63Z,positive,manual,0.6,2016-11-16T01:39:30.60Z,1643,2340.0,0.0,2.0,2.0,0.01442,0.00208,0.00542,-9148.0,-7308.0,-5754.0,11208.0,8969.0,4576.0,941.973,944.198,650.148,-91.0,-95.0,-95.0,91.0,90.0,94.0,0.0,0.0,0.0,38.738,39.278,34.497,0.06489213,0.00221917,0.00661716,2016-11-16T01:39:32.590000Z,2016-11-16T01:39:32.650000Z,0.16438440996292,0.010495407314105,0.0019484156226149,0.0777513,0.00181291,0.00792843,2016-11-16T01:39:32.750200Z,2016-11-16T01:39:32.720200Z,0.1252165361057799,0.00586470816477,0.001975176009135,0.045892,0.00111954,0.00467968,2016-11-16T01:39:31.330200Z,2016-11-16T01:39:31.310200Z,0.0602056603775199,0.00740422865098,0.0030223575547549,0.0777513,0.00221917,0.00792843,0.16438441192425,0.01049540633344,0.001975176009135,10000641.IV.ARRO..EH,1.0,1.0,1.0,1.0,1.0,mps,earthquake
